Time;Open Price;Close Price;Low Price;High Price;Volume
03.01.2020 02:00;6982.63;6948.49;6941.27;6983.22;1138.65
03.01.2020 03:00;6948.16;6977.73;6946.2;6985.0;665.86
03.01.2020 04:00;6977.55;6974.8;6963.02;6978.24;568.32
03.01.2020 05:00;6974.8;6965.71;6950.0;6974.8;741.07
03.01.2020 06:00;6965.49;6937.0;6912.88;6966.47;1106.73
03.01.2020 07:00;6937.0;6888.85;6878.19;6946.07;2402.58
03.01.2020 08:00;6888.26;6956.88;6871.04;6966.8;2869.99
03.01.2020 09:00;6957.66;6952.04;6940.0;6966.36;1246.59
03.01.2020 10:00;6952.04;7210.19;6948.64;7264.71;9560.9
03.01.2020 11:00;7210.2;7220.47;7168.48;7249.0;3575.77
03.01.2020 12:00;7220.49;7202.22;7190.14;7225.0;2075.26
03.01.2020 13:00;7202.06;7203.21;7185.04;7232.0;2185.38
03.01.2020 14:00;7202.28;7260.6;7202.28;7297.29;3976.53
03.01.2020 15:00;7260.64;7348.42;7256.56;7358.88;5469.03
03.01.2020 16:00;7349.3;7312.25;7281.3;7371.92;3924.46
03.01.2020 17:00;7312.26;7340.46;7306.61;7346.0;1826.86
03.01.2020 18:00;7340.46;7322.78;7303.14;7350.19;1717.22
03.01.2020 19:00;7324.1;7348.87;7311.59;7380.0;1906.47
03.01.2020 20:00;7348.36;7254.73;7229.3;7362.31;4583.64
03.01.2020 21:00;7255.49;7320.18;7252.48;7322.44;2371.65
03.01.2020 22:00;7320.17;7386.03;7293.1;7405.0;5852.33
03.01.2020 23:00;7388.21;7355.26;7335.21;7403.2;2201.22
04.01.2020 00:00;7355.23;7342.96;7330.32;7369.47;1422.53
04.01.2020 00:00;7355.23;7342.96;7330.32;7369.47;1422.53
04.01.2020 01:00;7342.95;7343.08;7280.0;7352.33;2259.0
04.01.2020 02:00;7343.62;7316.99;7297.01;7361.0;1546.01
04.01.2020 03:00;7317.01;7283.0;7262.68;7335.0;1227.93
04.01.2020 04:00;7281.69;7300.56;7260.01;7320.54;1407.55
04.01.2020 05:00;7301.32;7344.96;7291.75;7346.08;1712.86
04.01.2020 06:00;7345.0;7302.24;7289.98;7350.0;1240.41
04.01.2020 07:00;7304.96;7309.16;7280.85;7312.58;821.32
04.01.2020 08:00;7308.71;7327.83;7296.18;7328.99;868.28
04.01.2020 09:00;7328.21;7333.11;7318.56;7339.69;763.78
04.01.2020 10:00;7333.14;7334.86;7312.65;7338.46;691.83
04.01.2020 11:00;7334.59;7344.69;7325.0;7369.28;1306.74
04.01.2020 12:00;7344.7;7354.96;7340.0;7367.88;1168.1
04.01.2020 13:00;7354.95;7348.11;7327.32;7363.63;1352.88
04.01.2020 14:00;7348.04;7346.59;7330.0;7365.0;1272.74
04.01.2020 15:00;7346.4;7363.88;7339.28;7369.18;1084.11
04.01.2020 16:00;7364.32;7318.3;7304.36;7369.63;1807.55
04.01.2020 17:00;7318.15;7336.45;7302.1;7339.27;1520.45
04.01.2020 18:00;7336.75;7312.89;7305.0;7339.58;1131.42
04.01.2020 19:00;7312.79;7303.88;7291.0;7326.49;1549.13
04.01.2020 20:00;7303.72;7316.72;7296.44;7323.74;874.23
04.01.2020 21:00;7315.51;7318.99;7305.0;7332.0;870.05
04.01.2020 22:00;7318.98;7307.11;7297.91;7323.26;1043.42
04.01.2020 23:00;7308.0;7351.99;7305.0;7352.0;1237.98
05.01.2020 00:00;7351.36;7306.92;7272.21;7404.0;4110.02
05.01.2020 00:00;7351.36;7306.92;7272.21;7404.0;4110.02
05.01.2020 01:00;7306.6;7334.83;7283.01;7353.84;1966.93
05.01.2020 02:00;7334.89;7341.06;7310.67;7352.64;1433.86
05.01.2020 03:00;7340.9;7350.68;7330.72;7367.31;869.01
05.01.2020 04:00;7350.72;7350.24;7342.67;7359.7;474.93
05.01.2020 05:00;7350.05;7354.11;7328.9;7363.0;528.79
05.01.2020 06:00;7354.19;7373.48;7354.11;7393.0;1432.36
05.01.2020 07:00;7373.43;7459.18;7373.43;7481.87;6394.86
05.01.2020 08:00;7459.91;7443.79;7432.79;7482.87;2038.02
05.01.2020 09:00;7443.92;7475.99;7439.33;7478.0;1446.22
05.01.2020 10:00;7476.0;7457.14;7444.0;7495.0;1859.91
05.01.2020 11:00;7457.18;7459.12;7444.0;7470.0;952.44
05.01.2020 12:00;7458.51;7457.5;7437.4;7481.25;1166.46
05.01.2020 13:00;7457.83;7463.63;7442.0;7470.36;888.09
05.01.2020 14:00;7463.64;7430.05;7410.0;7472.0;1595.88
05.01.2020 15:00;7430.0;7427.74;7400.0;7436.84;2072.54
05.01.2020 16:00;7427.7;7415.12;7403.21;7432.28;995.14
05.01.2020 17:00;7415.1;7422.33;7410.0;7440.0;1001.52
05.01.2020 18:00;7422.27;7457.01;7421.93;7460.46;1079.56
05.01.2020 19:00;7457.79;7431.15;7415.0;7458.0;1337.57
05.01.2020 20:00;7431.16;7431.82;7425.0;7444.73;831.79
05.01.2020 21:00;7431.71;7468.42;7430.99;7476.31;1839.99
05.01.2020 22:00;7467.91;7461.38;7450.0;7484.0;1764.36
05.01.2020 23:00;7461.26;7464.65;7445.15;7470.76;904.28
06.01.2020 00:00;7464.62;7438.72;7421.77;7468.87;1226.76
06.01.2020 00:00;7464.62;7438.72;7421.77;7468.87;1226.76
06.01.2020 01:00;7439.02;7444.14;7427.1;7449.69;952.38
06.01.2020 02:00;7444.71;7431.6;7426.0;7445.0;687.77
06.01.2020 03:00;7431.01;7368.52;7361.01;7431.53;2225.19
06.01.2020 04:00;7367.62;7355.73;7318.0;7385.65;2249.59
06.01.2020 05:00;7355.73;7358.75;7321.0;7363.35;1388.42
06.01.2020 06:00;7357.64;7378.75;7346.76;7384.72;1358.87
06.01.2020 07:00;7378.97;7423.5;7368.55;7426.82;1630.23
06.01.2020 08:00;7423.06;7551.44;7421.64;7562.0;5819.26
06.01.2020 09:00;7551.47;7540.9;7486.85;7580.0;4769.91
06.01.2020 10:00;7540.9;7529.52;7516.06;7554.61;1554.58
06.01.2020 11:00;7529.52;7532.85;7496.0;7541.55;1472.92
06.01.2020 12:00;7532.85;7520.0;7510.99;7537.53;873.33
06.01.2020 13:00;7520.0;7507.91;7505.57;7527.27;921.89
06.01.2020 14:00;7508.18;7547.55;7507.39;7551.68;1690.86
06.01.2020 15:00;7547.88;7550.78;7516.51;7553.0;2074.11
06.01.2020 16:00;7550.84;7561.22;7535.64;7576.68;1912.73
06.01.2020 17:00;7561.27;7544.72;7526.88;7582.27;2149.64
06.01.2020 18:00;7544.72;7557.42;7535.0;7566.24;1484.61
06.01.2020 19:00;7557.77;7528.64;7465.44;7622.0;3698.14
06.01.2020 20:00;7528.59;7547.93;7505.02;7558.45;2383.75
06.01.2020 21:00;7548.1;7519.99;7516.34;7553.28;1644.39
06.01.2020 22:00;7519.05;7529.24;7509.43;7546.08;1626.36
06.01.2020 23:00;7529.01;7558.48;7526.91;7561.0;1103.0
07.01.2020 00:00;7558.78;7533.0;7525.96;7560.0;910.97
07.01.2020 00:00;7558.78;7533.0;7525.96;7560.0;910.97
07.01.2020 01:00;7532.5;7539.9;7524.0;7551.71;863.25
07.01.2020 02:00;7539.74;7551.25;7534.9;7557.99;978.34
07.01.2020 03:00;7551.24;7578.42;7547.56;7608.0;2101.58
07.01.2020 04:00;7578.42;7712.63;7574.39;7752.0;6546.73
07.01.2020 05:00;7712.58;7758.0;7690.7;7795.34;5066.27
07.01.2020 06:00;7758.9;7888.42;7758.29;8000.0;12714.83
07.01.2020 07:00;7889.64;7905.67;7866.01;7919.99;3784.61
07.01.2020 08:00;7905.67;7896.2;7892.32;7940.0;2658.47
07.01.2020 09:00;7896.08;7894.9;7885.75;7916.94;1811.53
07.01.2020 10:00;7894.71;7840.83;7821.0;7905.5;3265.39
07.01.2020 11:00;7839.75;7869.33;7826.63;7882.56;1749.12
07.01.2020 12:00;7869.29;7872.91;7851.26;7876.0;1034.37
07.01.2020 13:00;7873.05;7883.37;7857.53;7896.72;1730.81
07.01.2020 14:00;7883.11;7883.97;7868.0;7904.72;2060.95
07.01.2020 15:00;7884.32;7856.26;7855.0;7886.17;1266.18
07.01.2020 16:00;7856.26;7889.24;7856.15;7889.78;1164.57
07.01.2020 17:00;7888.12;7895.14;7881.69;7965.0;4207.11
07.01.2020 18:00;7895.13;7869.05;7840.0;7915.77;3167.8
07.01.2020 19:00;7869.02;7847.99;7810.73;7869.03;2935.86
07.01.2020 20:00;7847.99;7838.8;7837.26;7884.59;2419.78
07.01.2020 21:00;7841.16;7764.59;7740.29;7847.99;5292.2
07.01.2020 22:00;7764.04;7912.18;7723.71;7940.12;6410.88
07.01.2020 23:00;7912.18;7938.33;7878.01;7952.05;3293.01
08.01.2020 00:00;7937.88;8037.69;7919.22;8137.0;9327.81
08.01.2020 00:00;7937.88;8037.69;7919.22;8137.0;9327.81
08.01.2020 01:00;8038.54;8073.69;8032.39;8111.45;4283.21
08.01.2020 02:00;8073.69;8162.66;8041.28;8175.01;4404.73
08.01.2020 03:00;8162.57;8016.44;7975.74;8188.0;5116.56
08.01.2020 04:00;8016.43;8049.55;7945.72;8067.06;3088.53
08.01.2020 05:00;8049.83;8145.28;8020.7;8207.68;3983.4
08.01.2020 06:00;8145.92;8431.82;8142.0;8455.0;12579.63
08.01.2020 07:00;8430.53;8370.92;8328.89;8448.14;8384.95
08.01.2020 08:00;8370.93;8278.59;8256.74;8422.0;4558.25
08.01.2020 09:00;8278.07;8300.34;8244.93;8344.0;4359.95
08.01.2020 10:00;8300.34;8344.63;8288.0;8355.87;2575.22
08.01.2020 11:00;8343.92;8334.77;8307.85;8377.0;2664.28
08.01.2020 12:00;8334.76;8339.13;8319.0;8367.61;1731.94
08.01.2020 13:00;8339.14;8297.26;8277.21;8347.99;2788.14
08.01.2020 14:00;8297.27;8312.04;8264.86;8329.09;2508.73
08.01.2020 15:00;8312.05;8297.21;8276.0;8321.83;2091.83
08.01.2020 16:00;8296.98;8326.98;8284.19;8359.0;2380.67
08.01.2020 17:00;8327.06;8332.47;8325.03;8370.0;2034.53
08.01.2020 18:00;8332.2;8286.16;8276.0;8347.33;2426.85
08.01.2020 19:00;8285.92;8384.99;8215.2;8418.61;7456.83
08.01.2020 20:00;8384.99;8310.98;8184.0;8385.0;6554.98
08.01.2020 21:00;8310.98;8305.97;8237.36;8359.0;3993.01
08.01.2020 22:00;8306.09;8115.0;8050.0;8335.79;12758.45
08.01.2020 23:00;8115.0;8077.68;8010.0;8123.98;7266.05
09.01.2020 00:00;8077.68;8053.7;8035.01;8094.93;2950.76
09.01.2020 00:00;8077.68;8053.7;8035.01;8094.93;2950.76
09.01.2020 01:00;8053.7;7963.35;7963.05;8069.73;3758.46
09.01.2020 02:00;7963.56;8046.03;7870.0;8060.86;8887.84
09.01.2020 03:00;8046.42;8016.06;7957.55;8048.66;3140.07
09.01.2020 04:00;8017.36;8076.13;7988.58;8080.0;2119.9
09.01.2020 05:00;8076.13;8055.98;8023.55;8125.57;2651.31
09.01.2020 06:00;8054.72;7956.55;7928.0;8055.96;3517.43
09.01.2020 07:00;7956.88;8004.8;7950.0;8037.37;2413.12
09.01.2020 08:00;8004.05;7982.75;7980.0;8026.01;1579.54
09.01.2020 09:00;7983.09;7954.72;7935.56;7993.46;2480.17
09.01.2020 10:00;7954.96;7966.85;7928.0;7978.31;2053.93
09.01.2020 11:00;7966.75;7941.83;7925.68;7966.75;1404.27
09.01.2020 12:00;7941.99;7908.48;7896.0;7951.68;2068.18
09.01.2020 13:00;7908.71;7949.84;7903.4;7976.67;2449.54
09.01.2020 14:00;7949.57;7933.1;7909.3;7955.83;1641.49
09.01.2020 15:00;7932.51;7872.35;7864.24;7932.94;3408.74
09.01.2020 16:00;7872.36;7896.38;7852.01;7934.78;2924.0
09.01.2020 17:00;7895.56;7878.56;7855.0;7901.99;1911.86
09.01.2020 18:00;7878.02;7900.91;7871.0;7917.68;2162.94
09.01.2020 19:00;7901.49;7897.52;7891.43;7945.0;2859.44
09.01.2020 20:00;7897.54;7885.5;7875.55;7919.59;1887.76
09.01.2020 21:00;7885.5;7907.05;7882.75;7930.0;1555.44
09.01.2020 22:00;7907.05;7818.15;7805.01;7920.01;4386.29
09.01.2020 23:00;7818.15;7798.6;7778.0;7846.0;3990.18
10.01.2020 00:00;7798.23;7810.64;7788.68;7832.13;1529.03
10.01.2020 00:00;7798.23;7810.64;7788.68;7832.13;1529.03
10.01.2020 01:00;7810.68;7917.54;7810.3;7957.48;3465.44
10.01.2020 02:00;7917.55;7818.3;7805.0;8000.0;6732.41
10.01.2020 03:00;7819.97;7789.96;7750.0;7854.14;4555.02
10.01.2020 04:00;7789.99;7811.31;7788.78;7873.12;1877.38
10.01.2020 05:00;7811.31;7817.76;7790.01;7835.0;1385.91
10.01.2020 06:00;7817.74;7820.01;7811.05;7854.06;1276.76
10.01.2020 07:00;7820.25;7804.99;7786.12;7841.57;1249.57
10.01.2020 08:00;7804.99;7803.68;7793.34;7825.0;1004.33
10.01.2020 09:00;7803.68;7818.02;7770.0;7825.0;1415.75
10.01.2020 10:00;7818.06;7795.3;7768.4;7819.84;1669.79
10.01.2020 11:00;7795.33;7748.86;7735.0;7797.95;2146.93
10.01.2020 12:00;7748.0;7748.64;7711.76;7786.13;2963.81
10.01.2020 13:00;7747.25;7752.98;7725.77;7757.38;1815.17
10.01.2020 14:00;7753.05;7706.53;7680.0;7754.36;4208.97
10.01.2020 15:00;7706.52;7716.47;7691.91;7750.0;2842.87
10.01.2020 16:00;7716.02;7771.87;7672.0;7788.0;3772.54
10.01.2020 17:00;7772.12;7841.69;7766.93;7854.44;5366.34
10.01.2020 18:00;7841.03;7893.98;7811.0;7899.98;4174.81
10.01.2020 19:00;7893.98;7870.4;7862.31;7944.0;4142.51
10.01.2020 20:00;7870.7;7978.65;7850.01;7982.85;4262.69
10.01.2020 21:00;7978.65;8066.6;7945.44;8086.85;7367.25
10.01.2020 22:00;8067.5;7952.65;7928.94;8140.11;8107.58
10.01.2020 23:00;7952.23;7966.3;7909.98;7979.0;3426.04
11.01.2020 00:00;7966.3;8022.16;7966.3;8113.53;6172.79
11.01.2020 00:00;7966.3;8022.16;7966.3;8113.53;6172.79
11.01.2020 01:00;8022.15;8059.49;7964.01;8122.0;5212.52
11.01.2020 02:00;8058.05;8073.16;8039.27;8100.0;2511.94
11.01.2020 03:00;8074.0;8049.99;8006.65;8135.21;2919.8
11.01.2020 04:00;8048.24;8090.13;7981.59;8101.86;1946.83
11.01.2020 05:00;8090.13;8197.02;8064.64;8199.0;2429.2
11.01.2020 06:00;8198.86;8168.92;8119.75;8200.0;2971.52
11.01.2020 07:00;8168.39;8204.86;8165.16;8253.26;3211.74
11.01.2020 08:00;8204.84;8206.19;8155.02;8217.41;2134.58
11.01.2020 09:00;8206.0;8158.49;8125.09;8207.81;1711.76
11.01.2020 10:00;8158.83;8117.82;8101.0;8179.94;1445.96
11.01.2020 11:00;8118.4;8083.41;8044.65;8118.4;2285.71
11.01.2020 12:00;8083.41;8124.99;8055.71;8128.98;1745.21
11.01.2020 13:00;8124.99;8074.18;8061.71;8150.0;1976.07
11.01.2020 14:00;8074.17;8052.96;8037.0;8096.87;2479.71
11.01.2020 15:00;8052.96;8114.22;8050.83;8129.97;1672.8
11.01.2020 16:00;8114.2;8054.03;8042.89;8117.03;1477.91
11.01.2020 17:00;8054.03;8045.95;8010.0;8074.26;2106.39
11.01.2020 18:00;8045.89;8061.95;8018.41;8068.0;1788.47
11.01.2020 19:00;8061.93;8090.02;8045.01;8102.56;1952.33
11.01.2020 20:00;8090.73;8053.75;8050.0;8135.0;2019.03
11.01.2020 21:00;8054.0;8099.73;8053.08;8106.65;1461.32
11.01.2020 22:00;8099.16;8169.46;8070.0;8180.7;3939.31
11.01.2020 23:00;8168.35;8160.56;8150.0;8221.55;3232.77
12.01.2020 00:00;8160.0;8169.14;8136.68;8189.0;1586.22
12.01.2020 00:00;8160.0;8169.14;8136.68;8189.0;1586.22
12.01.2020 01:00;8169.64;8151.78;8137.27;8179.96;1306.43
12.01.2020 02:00;8151.77;8161.81;8140.98;8189.49;1152.14
12.01.2020 03:00;8161.81;8105.0;8060.25;8286.34;4403.1
12.01.2020 04:00;8106.12;8082.57;8030.0;8139.69;3727.44
12.01.2020 05:00;8082.58;8020.01;8003.16;8082.58;3022.11
12.01.2020 06:00;8020.01;8060.89;7960.0;8080.0;4003.35
12.01.2020 07:00;8060.24;8065.53;8036.13;8089.97;1073.78
12.01.2020 08:00;8065.63;8095.0;8052.88;8108.0;1248.59
12.01.2020 09:00;8095.0;8091.33;8065.62;8110.92;963.64
12.01.2020 10:00;8090.7;8073.79;8071.2;8105.0;711.21
12.01.2020 11:00;8073.03;8106.05;8070.98;8110.92;997.13
12.01.2020 12:00;8105.96;8083.84;8080.01;8153.84;2509.95
12.01.2020 13:00;8083.43;8097.51;8080.45;8110.0;867.1
12.01.2020 14:00;8097.51;8140.59;8080.01;8144.72;1564.08
12.01.2020 15:00;8138.71;8137.5;8118.0;8164.08;1733.24
12.01.2020 16:00;8137.49;8122.12;8095.72;8140.87;1437.28
12.01.2020 17:00;8120.87;8114.08;8103.17;8130.5;867.37
12.01.2020 18:00;8114.08;8132.19;8113.11;8155.77;1826.52
12.01.2020 19:00;8132.19;8165.0;8122.09;8170.1;1509.36
12.01.2020 20:00;8165.08;8137.17;8127.79;8185.0;2027.45
12.01.2020 21:00;8137.64;8152.7;8137.28;8171.0;1232.99
12.01.2020 22:00;8152.63;8101.98;8100.0;8175.0;1921.57
12.01.2020 23:00;8101.02;8101.47;8072.0;8197.0;4321.62
13.01.2020 00:00;8101.47;8119.31;8085.0;8129.68;1596.99
13.01.2020 00:00;8101.47;8119.31;8085.0;8129.68;1596.99
13.01.2020 01:00;8119.91;8132.01;8119.32;8160.42;1572.62
13.01.2020 02:00;8131.4;8138.74;8128.58;8152.56;827.59
13.01.2020 03:00;8138.76;8102.32;8091.22;8145.98;700.41
13.01.2020 04:00;8102.21;8159.3;8100.44;8168.78;1229.96
13.01.2020 05:00;8159.91;8184.98;8134.51;8185.0;1387.71
13.01.2020 06:00;8184.97;8152.73;8142.11;8196.0;1532.15
13.01.2020 07:00;8152.72;8155.98;8138.0;8163.13;971.81
13.01.2020 08:00;8155.98;8113.12;8109.7;8159.52;1058.72
13.01.2020 09:00;8112.97;8105.77;8086.39;8124.9;1451.17
13.01.2020 10:00;8105.73;8118.33;8090.25;8126.31;1134.78
13.01.2020 11:00;8118.07;8096.23;8077.65;8118.07;1033.25
13.01.2020 12:00;8096.18;8063.11;8057.59;8115.0;1601.34
13.01.2020 13:00;8063.11;8075.26;8060.0;8094.05;1614.42
13.01.2020 14:00;8075.26;8129.99;8065.0;8134.6;1974.38
13.01.2020 15:00;8131.03;8113.69;8086.01;8132.5;1587.11
13.01.2020 16:00;8113.67;8125.69;8093.08;8129.0;1559.75
13.01.2020 17:00;8125.66;8075.01;8075.0;8131.56;1464.22
13.01.2020 18:00;8076.86;8092.85;8055.89;8096.11;1823.74
13.01.2020 19:00;8093.16;8086.78;8077.64;8114.48;1128.96
13.01.2020 20:00;8087.24;8090.0;8071.56;8096.76;1142.06
13.01.2020 21:00;8090.0;8084.89;8073.0;8103.18;926.62
13.01.2020 22:00;8085.07;8109.96;8071.12;8110.0;1139.35
13.01.2020 23:00;8109.38;8098.22;8090.5;8129.45;1443.25
14.01.2020 00:00;8098.21;8107.93;8088.0;8109.71;651.9
14.01.2020 00:00;8098.21;8107.93;8088.0;8109.71;651.9
14.01.2020 01:00;8107.92;8111.83;8103.17;8121.84;918.78
14.01.2020 02:00;8111.83;8156.84;8104.93;8160.0;1627.4
14.01.2020 03:00;8155.79;8136.0;8119.66;8158.88;1160.64
14.01.2020 04:00;8136.0;8116.72;8101.0;8141.01;1439.75
14.01.2020 05:00;8116.72;8110.34;8101.76;8137.94;774.19
14.01.2020 06:00;8110.34;8270.0;8105.54;8315.0;5835.2
14.01.2020 07:00;8270.01;8431.83;8268.57;8488.11;10475.89
14.01.2020 08:00;8431.83;8431.14;8375.0;8434.33;4595.76
14.01.2020 09:00;8431.17;8461.84;8378.0;8473.18;3924.91
14.01.2020 10:00;8461.83;8524.0;8461.83;8573.0;7156.86
14.01.2020 11:00;8523.92;8477.37;8453.35;8543.29;3376.55
14.01.2020 12:00;8477.48;8509.54;8465.29;8513.32;2639.16
14.01.2020 13:00;8509.53;8509.99;8492.26;8542.43;2243.88
14.01.2020 14:00;8509.85;8511.79;8500.0;8535.91;1846.81
14.01.2020 15:00;8511.87;8504.73;8482.0;8561.0;3272.33
14.01.2020 16:00;8504.73;8518.12;8470.0;8530.0;3154.39
14.01.2020 17:00;8518.13;8526.87;8504.6;8530.0;1866.96
14.01.2020 18:00;8526.87;8499.99;8480.0;8625.37;7628.79
14.01.2020 19:00;8498.81;8587.4;8498.73;8588.88;3843.79
14.01.2020 20:00;8588.86;8690.0;8562.0;8740.0;10112.75
14.01.2020 21:00;8689.99;8675.48;8633.0;8760.0;6384.81
14.01.2020 22:00;8673.18;8677.05;8520.0;8696.17;10224.64
14.01.2020 23:00;8677.22;8773.35;8638.88;8811.82;9123.54
15.01.2020 00:00;8771.1;8769.35;8608.0;8850.0;9195.53
15.01.2020 00:00;8771.1;8769.35;8608.0;8850.0;9195.53
15.01.2020 01:00;8769.07;8767.56;8687.01;8772.8;2633.8
15.01.2020 02:00;8765.51;8688.19;8670.0;8766.93;2457.56
15.01.2020 03:00;8688.18;8734.93;8666.22;8761.49;1811.48
15.01.2020 04:00;8735.92;8735.87;8719.11;8789.79;1875.61
15.01.2020 05:00;8736.0;8810.01;8722.0;8880.0;4718.13
15.01.2020 06:00;8814.64;8772.86;8701.0;8900.0;8982.36
15.01.2020 07:00;8774.15;8777.99;8712.0;8803.81;4161.66
15.01.2020 08:00;8778.0;8813.83;8765.3;8835.0;1933.88
15.01.2020 09:00;8813.99;8727.61;8727.0;8817.98;2552.53
15.01.2020 10:00;8727.0;8597.51;8570.01;8741.75;6019.92
15.01.2020 11:00;8597.41;8612.29;8564.0;8666.91;2395.26
15.01.2020 12:00;8612.01;8680.58;8600.01;8693.72;1860.77
15.01.2020 13:00;8680.82;8627.13;8618.63;8687.96;2118.65
15.01.2020 14:00;8626.8;8638.36;8605.03;8675.11;1803.28
15.01.2020 15:00;8638.6;8755.04;8638.24;8782.6;2993.31
15.01.2020 16:00;8756.06;8798.94;8720.0;8808.55;3901.1
15.01.2020 17:00;8799.81;8730.0;8720.0;8810.0;2817.25
15.01.2020 18:00;8730.0;8764.66;8720.38;8796.0;2544.48
15.01.2020 19:00;8765.2;8889.96;8763.83;8916.48;5287.83
15.01.2020 20:00;8889.97;8856.17;8760.0;8903.02;6474.63
15.01.2020 21:00;8855.69;8762.74;8740.01;8865.76;4480.57
15.01.2020 22:00;8762.73;8778.68;8676.08;8820.0;4789.51
15.01.2020 23:00;8779.43;8797.0;8720.0;8804.89;2802.95
16.01.2020 00:00;8797.0;8746.85;8707.0;8798.19;2942.38
16.01.2020 00:00;8797.0;8746.85;8707.0;8798.19;2942.38
16.01.2020 01:00;8746.85;8761.57;8742.02;8785.0;1178.61
16.01.2020 02:00;8761.57;8814.21;8738.37;8842.1;3533.48
16.01.2020 03:00;8815.21;8830.73;8765.0;8860.0;4711.87
16.01.2020 04:00;8830.61;8860.01;8800.0;8869.32;2465.71
16.01.2020 05:00;8861.91;8821.41;8790.76;8876.4;2064.29
16.01.2020 06:00;8820.01;8761.02;8712.27;8859.81;3227.65
16.01.2020 07:00;8760.67;8664.43;8613.32;8771.95;4368.52
16.01.2020 08:00;8663.63;8650.0;8608.53;8697.79;2502.01
16.01.2020 09:00;8650.0;8640.01;8586.0;8659.0;2685.28
16.01.2020 10:00;8640.01;8651.77;8615.0;8730.0;1968.72
16.01.2020 11:00;8651.55;8700.55;8649.01;8727.85;1607.77
16.01.2020 12:00;8700.66;8721.22;8675.0;8727.24;1429.43
16.01.2020 13:00;8721.37;8680.0;8654.69;8723.27;2136.58
